Club,Elo,From,To
Brighton,1640.18603516,2018-12-03,2018-12-04
Brighton,1650.23242188,2018-12-05,2018-12-08
Brighton,1642.7253418,2018-12-09,2018-12-10
Brighton,1642.7253418,2018-12-11,2018-12-11
Brighton,1645.87121582,2018-12-12,2018-12-12
Brighton,1643.85253906,2018-12-13,2018-12-13
Brighton,1641.64343262,2018-12-14,2018-12-16
Brighton,1637.41503906,2018-12-17,2018-12-22
Brighton,1629.26281738,2018-12-23,2018-12-23
Brighton,1629.26281738,2018-12-24,2018-12-26
Brighton,1633.75305176,2018-12-27,2018-12-27
Brighton,1633.75305176,2018-12-28,2018-12-29
Brighton,1642.41906738,2018-12-30,2019-01-02
Brighton,1645.03662109,2019-01-03,2019-01-05
Brighton,1645.03662109,2019-01-06,2019-01-12
Brighton,1642.47021484,2019-01-13,2019-01-19
Brighton,1640.12304688,2019-01-20,2019-01-20
Brighton,1640.12304688,2019-01-21,2019-01-26
Brighton,1640.12304688,2019-01-27,2019-01-27
Brighton,1640.12304688,2019-01-28,2019-01-29
Brighton,1628.03015137,2019-01-30,2019-02-02
Brighton,1627.3137207,2019-02-03,2019-02-04
Brighton,1627.3137207,2019-02-05,2019-02-09
Brighton,1613.80395508,2019-02-10,2019-02-12
Brighton,1609.83374023,2019-02-13,2019-02-13
Brighton,1613.6887207,2019-02-14,2019-02-14
Brighton,1612.67102051,2019-02-15,2019-02-16
Brighton,1612.67102051,2019-02-17,2019-02-19
Brighton,1612.0390625,2019-02-20,2019-02-20
Brighton,1612.69274902,2019-02-21,2019-02-21
Brighton,1615.68139648,2019-02-22,2019-02-22
Brighton,1615.68139648,2019-02-23,2019-02-23
Brighton,1615.68139648,2019-02-24,2019-02-24
Brighton,1615.68139648,2019-02-25,2019-02-26
Brighton,1610.37792969,2019-02-27,2019-03-01
Brighton,1610.37792969,2019-03-02,2019-03-02
Brighton,1614.79748535,2019-03-03,2019-03-05
Brighton,1616.26013184,2019-03-06,2019-03-06
Brighton,1623.11486816,2019-03-07,2019-03-07
Brighton,1621.32861328,2019-03-08,2019-03-09
Brighton,1633.18261719,2019-03-10,2019-03-10
Brighton,1633.18261719,2019-03-11,2019-03-12
Brighton,1633.68908691,2019-03-13,2019-03-13
Brighton,1639.07983398,2019-03-14,2019-03-14
Brighton,1645.25769043,2019-03-15,2019-03-30
Brighton,1636.11437988,2019-03-31,2019-03-31
Brighton,1636.11437988,2019-04-01,2019-04-03
Brighton,1632.20056152,2019-04-04,2019-04-05
Brighton,1632.20056152,2019-04-06,2019-04-08
Brighton,1632.20056152,2019-04-09,2019-04-09
Brighton,1633.67297363,2019-04-10,2019-04-10
Brighton,1632.17102051,2019-04-11,2019-04-11
Brighton,1636.04333496,2019-04-12,2019-04-12
Brighton,1636.04333496,2019-04-13,2019-04-13
Brighton,1616.32910156,2019-04-14,2019-04-16
Brighton,1598.80773926,2019-04-17,2019-04-17
Brighton,1600.18188477,2019-04-18,2019-04-18
Brighton,1602.36035156,2019-04-19,2019-04-19
Brighton,1602.36035156,2019-04-20,2019-04-20
Brighton,1606.59057617,2019-04-21,2019-04-22
Brighton,1606.59057617,2019-04-23,2019-04-23
Brighton,1605.25134277,2019-04-24,2019-04-25
Brighton,1605.25134277,2019-04-26,2019-04-27
Brighton,1605.86523438,2019-04-28,2019-04-30
Brighton,1602.46374512,2019-05-01,2019-05-01
Brighton,1598.5111084,2019-05-02,2019-05-02
Brighton,1601.78723145,2019-05-03,2019-05-05
