Club,Elo,From,To
Arsenal,1893.81140137,2019-04-12,2019-04-14
Arsenal,1893.81140137,2019-04-15,2019-04-15
Arsenal,1898.99328613,2019-04-16,2019-04-16
Arsenal,1897.17712402,2019-04-17,2019-04-17
Arsenal,1898.55126953,2019-04-18,2019-04-18
Arsenal,1906.23242188,2019-04-19,2019-04-20
Arsenal,1906.23242188,2019-04-21,2019-04-21
Arsenal,1892.03210449,2019-04-22,2019-04-24
Arsenal,1875.72998047,2019-04-25,2019-04-28
Arsenal,1857.91235352,2019-04-29,2019-04-30
Arsenal,1854.51098633,2019-05-01,2019-05-01
Arsenal,1850.55822754,2019-05-02,2019-05-02
Arsenal,1862.13378906,2019-05-03,2019-05-05
Arsenal,1854.71936035,2019-05-06,2019-05-07
Arsenal,1862.55285645,2019-05-08,2019-05-08
Arsenal,1867.64318848,2019-05-09,2019-05-09
Arsenal,1877.94006348,2019-05-10,2019-05-12
Arsenal,1885.2109375,2019-05-13,2019-05-26
Arsenal,1885.2109375,2019-05-27,2019-05-29
Arsenal,1870.87512207,2019-05-30,2019-07-25
Arsenal,1870.88647461,2019-07-26,2019-08-01
Arsenal,1870.89367676,2019-08-02,2019-08-08
Arsenal,1871.06481934,2019-08-09,2019-08-11
Arsenal,1876.7980957,2019-08-12,2019-08-15
Arsenal,1876.90087891,2019-08-16,2019-08-17
Arsenal,1879.6550293,2019-08-18,2019-08-18
Arsenal,1879.6550293,2019-08-19,2019-08-22
Arsenal,1882.62329102,2019-08-23,2019-08-24
Arsenal,1878.78051758,2019-08-25,2019-08-29
Arsenal,1879.96801758,2019-08-30,2019-09-01
Arsenal,1878.59448242,2019-09-02,2019-09-15
Arsenal,1874.40270996,2019-09-16,2019-09-17
Arsenal,1864.9140625,2019-09-18,2019-09-18
Arsenal,1866.1541748,2019-09-19,2019-09-19
Arsenal,1878.61181641,2019-09-20,2019-09-22
Arsenal,1880.41333008,2019-09-23,2019-09-30
Arsenal,1880.61352539,2019-10-01,2019-10-01
Arsenal,1874.98596191,2019-10-02,2019-10-02
Arsenal,1877.30065918,2019-10-03,2019-10-03
Arsenal,1882.16320801,2019-10-04,2019-10-06
Arsenal,1884.89257812,2019-10-07,2019-10-21
Arsenal,1872.60375977,2019-10-22,2019-10-22
Arsenal,1875.74414062,2019-10-23,2019-10-23
Arsenal,1879.79699707,2019-10-24,2019-10-24
Arsenal,1882.70019531,2019-10-25,2019-10-27
Arsenal,1877.68005371,2019-10-28,2019-10-29
Arsenal,1877.68005371,2019-10-30,2019-11-02
Arsenal,1872.64465332,2019-11-03,2019-11-05
Arsenal,1871.95141602,2019-11-06,2019-11-06
Arsenal,1864.92468262,2019-11-07,2019-11-07
Arsenal,1865.85241699,2019-11-08,2019-11-09
Arsenal,1855.1673584,2019-11-10,2019-11-23
Arsenal,1848.57177734,2019-11-24,2019-11-26
