Club,Elo,From,To
Southampton,1691.08300781,2019-04-16,2019-04-16
Southampton,1689.2668457,2019-04-17,2019-04-17
Southampton,1690.64099121,2019-04-18,2019-04-18
Southampton,1692.81945801,2019-04-19,2019-04-20
Southampton,1683.56860352,2019-04-21,2019-04-23
Southampton,1686.41711426,2019-04-24,2019-04-24
Southampton,1686.41711426,2019-04-25,2019-04-27
Southampton,1684.16455078,2019-04-28,2019-04-30
Southampton,1680.76318359,2019-05-01,2019-05-01
Southampton,1676.8104248,2019-05-02,2019-05-02
Southampton,1680.08666992,2019-05-03,2019-05-03
Southampton,1680.08666992,2019-05-04,2019-05-04
Southampton,1669.85546875,2019-05-05,2019-05-05
Southampton,1669.85546875,2019-05-06,2019-05-07
Southampton,1677.68896484,2019-05-08,2019-05-08
Southampton,1682.77929688,2019-05-09,2019-05-09
Southampton,1683.68078613,2019-05-10,2019-05-12
Southampton,1677.77783203,2019-05-13,2019-05-18
Southampton,1677.77783203,2019-05-19,2019-05-19
Southampton,1677.77783203,2019-05-20,2019-05-24
Southampton,1677.77783203,2019-05-25,2019-05-30
Southampton,1677.77783203,2019-05-31,2019-07-14
Southampton,1677.77783203,2019-07-15,2019-07-20
Southampton,1677.77783203,2019-07-21,2019-07-25
Southampton,1677.78918457,2019-07-26,2019-07-30
Southampton,1677.78918457,2019-07-31,2019-08-01
Southampton,1677.79638672,2019-08-02,2019-08-08
Southampton,1677.9675293,2019-08-09,2019-08-10
Southampton,1667.12463379,2019-08-11,2019-08-13
Southampton,1667.12463379,2019-08-14,2019-08-14
Southampton,1667.12463379,2019-08-15,2019-08-15
Southampton,1667.22753906,2019-08-16,2019-08-17
Southampton,1665.44628906,2019-08-18,2019-08-18
Southampton,1665.44628906,2019-08-19,2019-08-21
Southampton,1665.44628906,2019-08-22,2019-08-22
Southampton,1668.41455078,2019-08-23,2019-08-24
Southampton,1681.55310059,2019-08-25,2019-08-27
Southampton,1681.55310059,2019-08-28,2019-08-28
Southampton,1681.55310059,2019-08-29,2019-08-29
Southampton,1682.74060059,2019-08-30,2019-08-31
Southampton,1685.62683105,2019-09-01,2019-09-01
Southampton,1685.62683105,2019-09-02,2019-09-14
Southampton,1694.1217041,2019-09-15,2019-09-16
Southampton,1694.1217041,2019-09-17,2019-09-17
Southampton,1684.63317871,2019-09-18,2019-09-18
Southampton,1685.87329102,2019-09-19,2019-09-19
Southampton,1686.10791016,2019-09-20,2019-09-20
Southampton,1673.05871582,2019-09-21,2019-09-21
Southampton,1673.05871582,2019-09-22,2019-09-22
Southampton,1673.05871582,2019-09-23,2019-09-26
Southampton,1673.05871582,2019-09-27,2019-09-28
Southampton,1670.57397461,2019-09-29,2019-09-29
Southampton,1670.57397461,2019-09-30,2019-10-01
Southampton,1664.94641113,2019-10-02,2019-10-02
Southampton,1667.2611084,2019-10-03,2019-10-03
Southampton,1669.04675293,2019-10-04,2019-10-05
Southampton,1669.04675293,2019-10-06,2019-10-06
Southampton,1660.67272949,2019-10-07,2019-10-19
Southampton,1664.56494141,2019-10-20,2019-10-20
Southampton,1664.56494141,2019-10-21,2019-10-22
Southampton,1667.70532227,2019-10-23,2019-10-23
Southampton,1671.75817871,2019-10-24,2019-10-24
Southampton,1673.70129395,2019-10-25,2019-10-25
Southampton,1652.9095459,2019-10-26,2019-10-26
Southampton,1652.9095459,2019-10-27,2019-10-30
Southampton,1652.9095459,2019-10-31,2019-11-02
Southampton,1652.06103516,2019-11-03,2019-11-03
