Club,Elo,From,To
Leeds,1615.42773438,2019-12-16,2019-12-18
Leeds,1615.42773438,2019-12-19,2019-12-21
Leeds,1607.52844238,2019-12-22,2019-12-26
Leeds,1603.91149902,2019-12-27,2019-12-29
Leeds,1610.00744629,2019-12-30,2020-01-01
Leeds,1612.25854492,2020-01-02,2020-01-11
Leeds,1596.32128906,2020-01-12,2020-01-12
Leeds,1596.32128906,2020-01-13,2020-01-15
Leeds,1596.32128906,2020-01-16,2020-01-16
Leeds,1596.32128906,2020-01-17,2020-01-18
Leeds,1586.20629883,2020-01-19,2020-01-28
Leeds,1591.33251953,2020-01-29,2020-02-01
Leeds,1577.93591309,2020-02-02,2020-02-08
Leeds,1567.18688965,2020-02-09,2020-02-11
Leeds,1569.60229492,2020-02-12,2020-02-15
Leeds,1575.31140137,2020-02-16,2020-02-18
Leeds,1572.97436523,2020-02-19,2020-02-19
Leeds,1570.1784668,2020-02-20,2020-02-20
Leeds,1575.92419434,2020-02-21,2020-02-22
Leeds,1581.20361328,2020-02-23,2020-02-25
Leeds,1578.30078125,2020-02-26,2020-02-26
Leeds,1587.32580566,2020-02-27,2020-02-27
Leeds,1585.73681641,2020-02-28,2020-02-29
Leeds,1597.7833252,2020-03-01,2020-03-07
Leeds,1603.51611328,2020-03-08,2020-03-10
Leeds,1599.88647461,2020-03-11,2020-03-11
Leeds,1592.87792969,2020-03-12,2020-03-12
Leeds,1597.20825195,2020-03-13,2020-06-21
Leeds,1585.64343262,2020-06-22,2020-06-27
Leeds,1595.95959473,2020-06-28,2020-06-30
Leeds,1590.03552246,2020-07-01,2020-07-04
Leeds,1599.67321777,2020-07-05,2020-07-05
Leeds,1599.67321777,2020-07-06,2020-07-09
Leeds,1608.94458008,2020-07-10,2020-07-12
Leeds,1616.07861328,2020-07-13,2020-07-16
Leeds,1618.97521973,2020-07-17,2020-07-17
Leeds,1618.97521973,2020-07-18,2020-07-19
Leeds,1628.58886719,2020-07-20,2020-07-21
Leeds,1628.58886719,2020-07-22,2020-07-22
Leeds,1633.65844727,2020-07-23,2020-07-26
Leeds,1633.65844727,2020-07-27,2020-07-29
Leeds,1633.65844727,2020-07-30,2020-08-05
Leeds,1632.66870117,2020-08-06,2020-08-06
Leeds,1635.04614258,2020-08-07,2020-08-07
Leeds,1636.28112793,2020-08-08,2020-08-08
Leeds,1635.9173584,2020-08-09,2020-08-10
Leeds,1636.58361816,2020-08-11,2020-08-11
Leeds,1634.27148438,2020-08-12,2020-08-12
Leeds,1634.27148438,2020-08-13,2020-08-14
Leeds,1634.27148438,2020-08-15,2020-08-15
Leeds,1627.55419922,2020-08-16,2020-08-16
Leeds,1624.62426758,2020-08-17,2020-08-18
Leeds,1624.62426758,2020-08-19,2020-08-23
Leeds,1624.62426758,2020-08-24,2020-08-29
Leeds,1624.62426758,2020-08-30,2020-08-30
Leeds,1624.62426758,2020-08-31,2020-09-12
Leeds,1623.5291748,2020-09-13,2020-09-17
Leeds,1623.89941406,2020-09-18,2020-09-19
Leeds,1629.87243652,2020-09-20,2020-09-20
Leeds,1629.87243652,2020-09-21,2020-09-23
Leeds,1629.87243652,2020-09-24,2020-09-24
Leeds,1630.20825195,2020-09-25,2020-09-26
Leeds,1630.20825195,2020-09-27,2020-09-27
Leeds,1640.3762207,2020-09-28,2020-09-28
Leeds,1640.3762207,2020-09-29,2020-09-29
Leeds,1640.3762207,2020-09-30,2020-09-30
Leeds,1640.3762207,2020-10-01,2020-10-01
Leeds,1641.18554688,2020-10-02,2020-10-02
Leeds,1641.18554688,2020-10-03,2020-10-03
Leeds,1647.85021973,2020-10-04,2020-10-04
Leeds,1647.85021973,2020-10-05,2020-10-17
Leeds,1647.85021973,2020-10-18,2020-10-18
Leeds,1647.85021973,2020-10-19,2020-10-19
Leeds,1642.1184082,2020-10-20,2020-10-20
Leeds,1645.80737305,2020-10-21,2020-10-21
Leeds,1648.33789062,2020-10-22,2020-10-22
Leeds,1652.54064941,2020-10-23,2020-10-23
Leeds,1669.74584961,2020-10-24,2020-10-24
Leeds,1669.74584961,2020-10-25,2020-10-27
Leeds,1672.0267334,2020-10-28,2020-10-28
Leeds,1679.32861328,2020-10-29,2020-10-29
Leeds,1676.46508789,2020-10-30,2020-10-30
Leeds,1676.46508789,2020-10-31,2020-10-31
Leeds,1676.46508789,2020-11-01,2020-11-01
Leeds,1676.46508789,2020-11-02,2020-11-02
Leeds,1666.98364258,2020-11-03,2020-11-03
