Club,Elo,From,To
Everton,1722.10388184,2019-12-12,2019-12-12
Everton,1724.22399902,2019-12-13,2019-12-14
Everton,1724.22399902,2019-12-15,2019-12-15
Everton,1728.64599609,2019-12-16,2019-12-21
Everton,1729.23730469,2019-12-22,2019-12-26
Everton,1735.05212402,2019-12-27,2019-12-28
Everton,1744.27368164,2019-12-29,2020-01-01
Everton,1742.39196777,2020-01-02,2020-01-05
Everton,1742.39196777,2020-01-06,2020-01-11
Everton,1747.21459961,2020-01-12,2020-01-12
Everton,1747.21459961,2020-01-13,2020-01-18
Everton,1747.29089355,2020-01-19,2020-01-21
Everton,1744.71948242,2020-01-22,2020-01-26
Everton,1744.71948242,2020-01-27,2020-02-01
Everton,1752.50488281,2020-02-02,2020-02-08
Everton,1760.98059082,2020-02-09,2020-02-09
Everton,1760.98059082,2020-02-10,2020-02-18
Everton,1758.64355469,2020-02-19,2020-02-19
Everton,1755.84765625,2020-02-20,2020-02-20
Everton,1761.59338379,2020-02-21,2020-02-23
Everton,1756.18945312,2020-02-24,2020-02-25
Everton,1753.28662109,2020-02-26,2020-02-26
Everton,1755.13439941,2020-02-27,2020-02-27
Everton,1753.54528809,2020-02-28,2020-03-01
Everton,1754.28430176,2020-03-02,2020-03-08
Everton,1743.8659668,2020-03-09,2020-03-10
Everton,1740.23632812,2020-03-11,2020-03-11
Everton,1733.2277832,2020-03-12,2020-03-12
Everton,1737.55810547,2020-03-13,2020-06-07
Everton,1737.55810547,2020-06-08,2020-06-10
Everton,1737.55810547,2020-06-11,2020-06-13
Everton,1737.55810547,2020-06-14,2020-06-14
Everton,1737.55810547,2020-06-15,2020-06-16
Everton,1737.55810547,2020-06-17,2020-06-21
Everton,1743.5958252,2020-06-22,2020-06-23
Everton,1743.5958252,2020-06-24,2020-06-24
Everton,1748.86230469,2020-06-25,2020-06-28
Everton,1748.86230469,2020-06-29,2020-07-01
Everton,1756.97290039,2020-07-02,2020-07-06
Everton,1751.07580566,2020-07-07,2020-07-07
Everton,1751.07580566,2020-07-08,2020-07-08
Everton,1751.07580566,2020-07-09,2020-07-09
Everton,1748.52026367,2020-07-10,2020-07-12
Everton,1737.67834473,2020-07-13,2020-07-16
Everton,1733.01135254,2020-07-17,2020-07-19
Everton,1733.01135254,2020-07-20,2020-07-20
Everton,1742.0567627,2020-07-21,2020-07-26
Everton,1724.97375488,2020-07-27,2020-08-05
Everton,1723.98400879,2020-08-06,2020-08-06
Everton,1726.3614502,2020-08-07,2020-08-07
Everton,1727.59643555,2020-08-08,2020-08-08
Everton,1727.23266602,2020-08-09,2020-08-10
Everton,1727.89904785,2020-08-11,2020-08-11
