Club,Elo,From,To
Crystal Palace,1662.70739746,2018-01-31,2018-02-04
Crystal Palace,1660.06201172,2018-02-05,2018-02-10
Crystal Palace,1651.59118652,2018-02-11,2018-02-11
Crystal Palace,1651.59118652,2018-02-12,2018-02-13
Crystal Palace,1654.48010254,2018-02-14,2018-02-14
Crystal Palace,1658.52148438,2018-02-15,2018-02-15
Crystal Palace,1659.08703613,2018-02-16,2018-02-18
Crystal Palace,1659.08703613,2018-02-19,2018-02-19
Crystal Palace,1659.08703613,2018-02-20,2018-02-20
Crystal Palace,1658.87646484,2018-02-21,2018-02-21
Crystal Palace,1658.78955078,2018-02-22,2018-02-22
Crystal Palace,1658.64147949,2018-02-23,2018-02-24
Crystal Palace,1658.64147949,2018-02-25,2018-02-25
Crystal Palace,1655.5847168,2018-02-26,2018-03-03
Crystal Palace,1655.5847168,2018-03-04,2018-03-05
Crystal Palace,1651.8380127,2018-03-06,2018-03-06
Crystal Palace,1651.43139648,2018-03-07,2018-03-07
Crystal Palace,1646.2331543,2018-03-08,2018-03-08
Crystal Palace,1649.48815918,2018-03-09,2018-03-09
Crystal Palace,1649.48815918,2018-03-10,2018-03-10
Crystal Palace,1647.0723877,2018-03-11,2018-03-11
Crystal Palace,1647.0723877,2018-03-12,2018-03-12
Crystal Palace,1647.0723877,2018-03-13,2018-03-13
Crystal Palace,1641.34692383,2018-03-14,2018-03-14
Crystal Palace,1639.34240723,2018-03-15,2018-03-15
Crystal Palace,1640.44592285,2018-03-16,2018-03-17
Crystal Palace,1651.06921387,2018-03-18,2018-03-31
Crystal Palace,1647.70874023,2018-04-01,2018-04-05
Crystal Palace,1651.29919434,2018-04-06,2018-04-07
Crystal Palace,1653.50158691,2018-04-08,2018-04-08
Crystal Palace,1653.50158691,2018-04-09,2018-04-12
Crystal Palace,1653.79760742,2018-04-13,2018-04-14
Crystal Palace,1659.74633789,2018-04-15,2018-04-20
Crystal Palace,1659.74633789,2018-04-21,2018-04-21
Crystal Palace,1660.32531738,2018-04-22,2018-04-24
Crystal Palace,1663.36743164,2018-04-25,2018-04-25
Crystal Palace,1663.36743164,2018-04-26,2018-04-26
Crystal Palace,1662.68603516,2018-04-27,2018-04-27
Crystal Palace,1662.68603516,2018-04-28,2018-04-28
Crystal Palace,1680.86169434,2018-04-29,2018-04-29
Crystal Palace,1680.86169434,2018-04-30,2018-04-30
Crystal Palace,1680.86169434,2018-05-01,2018-05-02
Crystal Palace,1679.95153809,2018-05-03,2018-05-03
Crystal Palace,1678.39794922,2018-05-04,2018-05-05
Crystal Palace,1686.72351074,2018-05-06,2018-05-06
Crystal Palace,1686.72351074,2018-05-07,2018-05-10
Crystal Palace,1686.72351074,2018-05-11,2018-05-12
Crystal Palace,1686.72351074,2018-05-13,2018-05-13
Crystal Palace,1694.12756348,2018-05-14,2018-05-19
Crystal Palace,1694.12756348,2018-05-20,2018-05-20
Crystal Palace,1694.12756348,2018-05-21,2018-05-26
Crystal Palace,1691.60559082,2018-05-27,2018-07-25
Crystal Palace,1691.60559082,2018-07-26,2018-07-26
Crystal Palace,1691.62329102,2018-07-27,2018-07-28
Crystal Palace,1691.62329102,2018-07-29,2018-08-01
Crystal Palace,1691.62329102,2018-08-02,2018-08-02
Crystal Palace,1692.55053711,2018-08-03,2018-08-08
Crystal Palace,1692.55053711,2018-08-09,2018-08-09
Crystal Palace,1692.95166016,2018-08-10,2018-08-11
Crystal Palace,1704.57897949,2018-08-12,2018-08-12
Crystal Palace,1704.57897949,2018-08-13,2018-08-14
Crystal Palace,1704.57897949,2018-08-15,2018-08-16
Crystal Palace,1707.32080078,2018-08-17,2018-08-20
Crystal Palace,1701.25402832,2018-08-21,2018-08-22
Crystal Palace,1701.25402832,2018-08-23,2018-08-23
Crystal Palace,1697.4987793,2018-08-24,2018-08-26
Crystal Palace,1689.90930176,2018-08-27,2018-08-30
Crystal Palace,1687.42492676,2018-08-31,2018-09-01
Crystal Palace,1671.54382324,2018-09-02,2018-09-15
Crystal Palace,1678.48046875,2018-09-16,2018-09-16
Crystal Palace,1678.48046875,2018-09-17,2018-09-18
Crystal Palace,1676.64160156,2018-09-19,2018-09-19
Crystal Palace,1674.71618652,2018-09-20,2018-09-20
Crystal Palace,1677.04272461,2018-09-21,2018-09-22
Crystal Palace,1674.39160156,2018-09-23,2018-09-24
Crystal Palace,1674.39160156,2018-09-25,2018-09-26
Crystal Palace,1674.39160156,2018-09-27,2018-09-29
Crystal Palace,1674.39160156,2018-09-30,2018-10-01
Crystal Palace,1668.08117676,2018-10-02,2018-10-02
Crystal Palace,1668.01196289,2018-10-03,2018-10-03
Crystal Palace,1661.85473633,2018-10-04,2018-10-04
Crystal Palace,1663.70446777,2018-10-05,2018-10-06
Crystal Palace,1652.66491699,2018-10-07,2018-10-20
Crystal Palace,1652.66491699,2018-10-21,2018-10-21
Crystal Palace,1644.55932617,2018-10-22,2018-10-23
Crystal Palace,1645.13781738,2018-10-24,2018-10-24
Crystal Palace,1645.20361328,2018-10-25,2018-10-25
Crystal Palace,1647.82373047,2018-10-26,2018-10-27
Crystal Palace,1647.82373047,2018-10-28,2018-10-28
Crystal Palace,1651.75183105,2018-10-29,2018-11-03
Crystal Palace,1651.75183105,2018-11-04,2018-11-04
Crystal Palace,1648.57177734,2018-11-05,2018-11-06
Crystal Palace,1643.60595703,2018-11-07,2018-11-07
Crystal Palace,1649.59851074,2018-11-08,2018-11-08
Crystal Palace,1648.41015625,2018-11-09,2018-11-10
Crystal Palace,1644.60449219,2018-11-11,2018-11-11
Crystal Palace,1644.60449219,2018-11-12,2018-11-24
Crystal Palace,1651.29162598,2018-11-25,2018-11-26
Crystal Palace,1651.29162598,2018-11-27,2018-11-27
Crystal Palace,1650.53173828,2018-11-28,2018-11-28
Crystal Palace,1649.63513184,2018-11-29,2018-11-29
Crystal Palace,1652.20874023,2018-11-30,2018-12-01
Crystal Palace,1660.8145752,2018-12-02,2018-12-02
Crystal Palace,1660.8145752,2018-12-03,2018-12-04
Crystal Palace,1650.76831055,2018-12-05,2018-12-08
Crystal Palace,1645.21875,2018-12-09,2018-12-09
Crystal Palace,1645.21875,2018-12-10,2018-12-11
Crystal Palace,1648.36462402,2018-12-12,2018-12-12
Crystal Palace,1646.34594727,2018-12-13,2018-12-13
Crystal Palace,1644.13684082,2018-12-14,2018-12-15
