Club,Elo,From,To
Huddersfield,1520.77307129,2019-03-15,2019-03-16
Huddersfield,1517.85498047,2019-03-17,2019-03-30
Huddersfield,1513.88720703,2019-03-31,2019-04-06
Huddersfield,1505.34326172,2019-04-07,2019-04-09
Huddersfield,1506.81567383,2019-04-10,2019-04-10
Huddersfield,1505.3137207,2019-04-11,2019-04-11
Huddersfield,1509.18603516,2019-04-12,2019-04-13
Huddersfield,1507.59216309,2019-04-14,2019-04-16
Huddersfield,1505.77600098,2019-04-17,2019-04-17
Huddersfield,1507.15014648,2019-04-18,2019-04-18
Huddersfield,1509.32873535,2019-04-19,2019-04-20
Huddersfield,1504.42907715,2019-04-21,2019-04-26
Huddersfield,1503.53039551,2019-04-27,2019-04-30
Huddersfield,1500.12902832,2019-05-01,2019-05-01
Huddersfield,1496.17626953,2019-05-02,2019-05-02
Huddersfield,1499.45239258,2019-05-03,2019-05-05
Huddersfield,1506.2286377,2019-05-06,2019-05-07
Huddersfield,1514.06213379,2019-05-08,2019-05-08
Huddersfield,1519.15246582,2019-05-09,2019-05-09
Huddersfield,1520.05395508,2019-05-10,2019-05-12
Huddersfield,1525.95703125,2019-05-13,2019-07-01
Huddersfield,1525.95703125,2019-07-02,2019-07-25
Huddersfield,1525.96838379,2019-07-26,2019-08-01
Huddersfield,1525.97558594,2019-08-02,2019-08-05
Huddersfield,1517.34924316,2019-08-06,2019-08-08
Huddersfield,1517.52038574,2019-08-09,2019-08-10
Huddersfield,1517.57666016,2019-08-11,2019-08-15
Huddersfield,1517.67944336,2019-08-16,2019-08-16
Huddersfield,1509.67492676,2019-08-17,2019-08-21
Huddersfield,1504.94421387,2019-08-22,2019-08-22
Huddersfield,1507.91247559,2019-08-23,2019-08-24
Huddersfield,1492.15698242,2019-08-25,2019-08-29
Huddersfield,1493.34448242,2019-08-30,2019-08-31
Huddersfield,1485.08947754,2019-09-01,2019-09-15
Huddersfield,1472.84265137,2019-09-16,2019-09-17
Huddersfield,1463.35400391,2019-09-18,2019-09-18
Huddersfield,1464.59423828,2019-09-19,2019-09-19
Huddersfield,1464.82873535,2019-09-20,2019-09-22
Huddersfield,1459.9453125,2019-09-23,2019-09-28
Huddersfield,1457.94555664,2019-09-29,2019-10-01
Huddersfield,1461.9309082,2019-10-02,2019-10-02
Huddersfield,1464.24560547,2019-10-03,2019-10-03
Huddersfield,1466.03125,2019-10-04,2019-10-05
Huddersfield,1478.86743164,2019-10-06,2019-10-19
Huddersfield,1480.17919922,2019-10-20,2019-10-22
Huddersfield,1483.31958008,2019-10-23,2019-10-23
Huddersfield,1485.86352539,2019-10-24,2019-10-24
Huddersfield,1487.80651855,2019-10-25,2019-10-26
Huddersfield,1492.23974609,2019-10-27,2019-11-02
Huddersfield,1503.88366699,2019-11-03,2019-11-05
Huddersfield,1503.19042969,2019-11-06,2019-11-06
Huddersfield,1502.77587891,2019-11-07,2019-11-07
Huddersfield,1503.70349121,2019-11-08,2019-11-09
Huddersfield,1496.3527832,2019-11-10,2019-11-23
Huddersfield,1494.37609863,2019-11-24,2019-11-26
Huddersfield,1493.26525879,2019-11-27,2019-11-27
Huddersfield,1490.57043457,2019-11-28,2019-11-28
Huddersfield,1481.49353027,2019-11-29,2019-11-30
Huddersfield,1472.37597656,2019-12-01,2019-12-07
Huddersfield,1463.17260742,2019-12-08,2019-12-10
Huddersfield,1474.09643555,2019-12-11,2019-12-11
Huddersfield,1473.84265137,2019-12-12,2019-12-12
Huddersfield,1475.96264648,2019-12-13,2019-12-14
Huddersfield,1475.84838867,2019-12-15,2019-12-21
Huddersfield,1483.85852051,2019-12-22,2019-12-26
Huddersfield,1477.23803711,2019-12-27,2019-12-29
Huddersfield,1484.30505371,2019-12-30,2020-01-01
Huddersfield,1466.28344727,2020-01-02,2020-01-11
Huddersfield,1458.18835449,2020-01-12,2020-01-18
Huddersfield,1460.51135254,2020-01-19,2020-01-28
Huddersfield,1471.32641602,2020-01-29,2020-02-01
Huddersfield,1466.96875,2020-02-02,2020-02-08
Huddersfield,1475.98400879,2020-02-09,2020-02-12
Huddersfield,1463.6048584,2020-02-13,2020-02-15
Huddersfield,1466.56665039,2020-02-16,2020-02-18
Huddersfield,1464.22961426,2020-02-19,2020-02-19
Huddersfield,1461.43371582,2020-02-20,2020-02-20
Huddersfield,1467.17944336,2020-02-21,2020-02-22
Huddersfield,1459.06896973,2020-02-23,2020-02-25
Huddersfield,1464.32275391,2020-02-26,2020-02-26
Huddersfield,1466.17041016,2020-02-27,2020-02-27
Huddersfield,1464.5814209,2020-02-28,2020-02-29
Huddersfield,1476.30810547,2020-03-01,2020-03-07
Huddersfield,1470.57531738,2020-03-08,2020-03-10
Huddersfield,1466.94567871,2020-03-11,2020-03-11
Huddersfield,1459.93713379,2020-03-12,2020-03-12
Huddersfield,1464.26745605,2020-03-13,2020-06-20
Huddersfield,1450.72241211,2020-06-21,2020-06-28
Huddersfield,1443.41357422,2020-06-29,2020-07-01
Huddersfield,1460.91833496,2020-07-02,2020-07-04
Huddersfield,1460.08935547,2020-07-05,2020-07-07
Huddersfield,1462.27978516,2020-07-08,2020-07-10
Huddersfield,1446.75817871,2020-07-11,2020-07-14
Huddersfield,1448.56066895,2020-07-15,2020-07-17
Huddersfield,1460.03588867,2020-07-18,2020-07-22
Huddersfield,1449.83251953,2020-07-23,2020-08-05
Huddersfield,1448.84277344,2020-08-06,2020-08-06
Huddersfield,1451.22021484,2020-08-07,2020-08-07
Huddersfield,1452.4552002,2020-08-08,2020-08-08
Huddersfield,1452.09143066,2020-08-09,2020-08-10
Huddersfield,1452.7578125,2020-08-11,2020-08-11
Huddersfield,1450.44567871,2020-08-12,2020-08-15
Huddersfield,1443.72839355,2020-08-16,2020-08-16
Huddersfield,1440.79833984,2020-08-17,2020-09-12
Huddersfield,1433.96240234,2020-09-13,2020-09-17
Huddersfield,1434.33276367,2020-09-18,2020-09-19
Huddersfield,1428.11071777,2020-09-20,2020-09-24
Huddersfield,1428.44665527,2020-09-25,2020-09-25
Huddersfield,1436.75476074,2020-09-26,2020-10-01
Huddersfield,1437.56408691,2020-10-02,2020-10-03
Huddersfield,1436.39306641,2020-10-04,2020-10-17
Huddersfield,1448.21008301,2020-10-18,2020-10-20
Huddersfield,1460.08679199,2020-10-21,2020-10-21
Huddersfield,1462.61730957,2020-10-22,2020-10-22
Huddersfield,1466.82006836,2020-10-23,2020-10-24
Huddersfield,1459.10009766,2020-10-25,2020-10-27
Huddersfield,1461.38098145,2020-10-28,2020-10-28
Huddersfield,1460.30749512,2020-10-29,2020-10-29
Huddersfield,1457.44396973,2020-10-30,2020-10-31
Huddersfield,1476.66210938,2020-11-01,2020-11-03
Huddersfield,1472.97009277,2020-11-04,2020-11-04
Huddersfield,1469.84204102,2020-11-05,2020-11-05
Huddersfield,1473.6953125,2020-11-06,2020-11-07
Huddersfield,1472.3951416,2020-11-08,2020-11-21
Huddersfield,1466.62890625,2020-11-22,2020-11-24
Huddersfield,1466.64624023,2020-11-25,2020-11-25
Huddersfield,1461.4440918,2020-11-26,2020-11-26
Huddersfield,1462.89355469,2020-11-27,2020-11-28
Huddersfield,1472.05114746,2020-11-29,2020-12-01
Huddersfield,1462.33178711,2020-12-02,2020-12-02
Huddersfield,1463.83081055,2020-12-03,2020-12-03
Huddersfield,1459.34008789,2020-12-04,2020-12-05
Huddersfield,1469.31262207,2020-12-06,2020-12-08
Huddersfield,1474.2331543,2020-12-09,2020-12-09
Huddersfield,1472.81945801,2020-12-10,2020-12-10
Huddersfield,1474.63415527,2020-12-11,2020-12-12
Huddersfield,1466.65466309,2020-12-13,2020-12-16
Huddersfield,1465.77233887,2020-12-17,2020-12-19
Huddersfield,1482.2208252,2020-12-20,2020-12-26
Huddersfield,1474.8638916,2020-12-27,2020-12-29
Huddersfield,1482.88427734,2020-12-30,2021-01-02
Huddersfield,1474.34924316,2021-01-03,2021-01-16
Huddersfield,1468.75158691,2021-01-17,2021-01-20
Huddersfield,1459.84838867,2021-01-21,2021-01-26
Huddersfield,1453.04650879,2021-01-27,2021-01-30
Huddersfield,1453.91821289,2021-01-31,2021-02-06
Huddersfield,1454.52807617,2021-02-07,2021-02-13
Huddersfield,1442.6472168,2021-02-14,2021-02-16
Huddersfield,1439.67407227,2021-02-17,2021-02-18
Huddersfield,1443.96887207,2021-02-19,2021-02-20
Huddersfield,1464.75061035,2021-02-21,2021-02-23
Huddersfield,1457.97131348,2021-02-24,2021-02-24
Huddersfield,1459.48864746,2021-02-25,2021-02-25
Huddersfield,1453.99291992,2021-02-26,2021-02-27
Huddersfield,1442.09277344,2021-02-28,2021-03-02
Huddersfield,1440.2331543,2021-03-03,2021-03-05
Huddersfield,1443.4206543,2021-03-06,2021-03-10
Huddersfield,1445.80859375,2021-03-11,2021-03-11
Huddersfield,1449.19897461,2021-03-12,2021-03-13
Huddersfield,1459.4050293,2021-03-14,2021-03-16
Huddersfield,1459.55725098,2021-03-17,2021-03-17
Huddersfield,1462.92785645,2021-03-18,2021-03-18
Huddersfield,1457.20495605,2021-03-19,2021-04-03
Huddersfield,1460.8626709,2021-04-04,2021-04-06
Huddersfield,1448.66516113,2021-04-07,2021-04-07
Huddersfield,1451.92077637,2021-04-08,2021-04-08
Huddersfield,1452.22119141,2021-04-09,2021-04-10
Huddersfield,1450.12731934,2021-04-11,2021-04-13
Huddersfield,1444.69726562,2021-04-14,2021-04-14
Huddersfield,1444.54382324,2021-04-15,2021-04-15
Huddersfield,1450.10986328,2021-04-16,2021-04-17
Huddersfield,1465.10070801,2021-04-18,2021-04-21
Huddersfield,1458.6081543,2021-04-22,2021-04-24
Huddersfield,1446.90600586,2021-04-25,2021-04-27
Huddersfield,1447.65209961,2021-04-28,2021-04-28
Huddersfield,1448.99267578,2021-04-29,2021-04-29
Huddersfield,1449.27075195,2021-04-30,2021-05-01
Huddersfield,1448.56225586,2021-05-02,2021-05-04
Huddersfield,1449.73303223,2021-05-05,2021-05-05
Huddersfield,1454.5045166,2021-05-06,2021-05-06
Huddersfield,1451.97021484,2021-05-07,2021-05-08
Huddersfield,1454.70092773,2021-05-09,2021-05-26
Huddersfield,1453.76342773,2021-05-27,2021-08-07
Huddersfield,1454.09887695,2021-08-08,2021-08-14
